125;60196;71413;64000
126;60189;73121;64188
127;60422;71042;63843
128;57967;73144;64202
129;57967;71030;63161
130;57602;69243;62971
131;57309;70807;61831
132;57309;68021;60376
133;57309;67530;60249
134;56627;66569;59773
135;56627;66536;59758
136;57236;64828;59272
137;56627;68314;59706
138;56627;67662;59809
139;56075;67487;59704
140;56075;67166;59432
141;56750;69571;59748
142;55428;67717;59830
143;55579;69740;59554
144;56073;70559;59519
145;56073;66221;59092
146;55018;65010;58125
147;55224;65297;57888
148;55301;65720;58668
149;54172;64902;58272
150;54172;66821;57621
151;54172;67088;57710
152;54172;66607;57336
153;53965;63600;57448
154;53853;71143;57202
155;53872;63599;56990
156;54048;64912;56890
157;53483;63419;56742
158;53849;65138;56592
159;53222;65578;57068
160;53222;69515;56707
161;53076;64578;56267
162;53070;60684;55728
163;53070;62640;55877
164;52506;61261;55218
165;52036;61010;54325
166;51387;63449;54141
167;51179;62730;53733
168;51179;60639;53875
169;51568;61575;53964
170;51122;60064;53757
171;51088;60512;53064
172;51088;56937;52493
173;50892;59228;52689
174;50887;59591;52586
175;50197;59224;52406
176;50197;58563;52801
177;50141;60001;52717
178;50482;59180;52400
179;49664;56877;51755
180;49844;59768;52094
181;49077;60738;51805
182;49077;57398;51076
183;49040;55906;51081
184;48936;56686;51258
185;48618;56469;50601
186;48618;56798;50331
187;48264;56279;50515
188;48491;56546;50684
189;48365;57871;50782
190;48365;55269;50236
191;48281;54955;49698
192;48216;55370;49545
193;48222;55198;50033
194;48096;55375;49830
195;47779;55255;49363
196;47280;55270;49653
197;47280;54514;49642
198;47280;54928;49749
199;47280;53875;49154
200;46815;55508;49002
1;147353;174419;160908
2;144959;169849;155812
3;139703;168267;151548
4;133992;164172;149059
5;133987;161544;146479
6;131791;160277;142839
7;126664;153887;139719
8;124890;153368;136794
9;124229;144312;132799
10;119841;148626;130507
11;116641;143019;128064
12;117959;135282;126116
13;117502;135659;125027
14;114973;140621;124151
15;115382;136145;123922
16;113874;131051;121633
17;111567;135491;120737
18;109504;135309;118948
19;108224;129503;117722
20;108803;135810;117039
21;104973;125420;114995
22;104402;125347;113919
23;101590;124051;112869
24;96990;130623;111629
25;100346;127820;110367
26;101811;123436;108247
27;100189;120883;106863
28;99411;120917;105852
29;98354;116879;105757
30;98094;116617;105329
31;94407;115134;104609
32;94056;112728;103596
33;93219;110773;102623
34;93219;115557;101850
35;90832;113509;101354
36;91616;114338;100087
37;91616;108965;99618
38;91616;108998;99495
39;91616;108499;98391
40;91932;111959;97899
41;89891;108164;96750
42;88690;109645;96168
43;88040;103863;94362
44;88383;102814;93452
45;88217;102018;93498
46;88377;103217;93550
47;87571;106686;93536
48;84452;104140;93651
49;86178;101147;92500
50;85405;103834;91495
51;85631;101492;91232
52;84805;99742;91041
53;84805;103834;90993
54;84854;100152;91276
55;84765;100220;91036
56;84637;100335;90901
57;85127;99972;90901
58;84299;102600;91920
59;82824;102272;92024
60;84922;101161;91388
61;86134;102489;91870
62;83530;101891;91810
63;83972;102897;91637
64;85321;101650;91030
65;86666;103169;92240
66;86896;102003;91690
67;86235;104023;93348
68;87068;105049;93733
