13;110145;122684;113333
14;108872;122114;111529
15;108163;116951;110487
16;107179;118427;109423
17;105133;118349;109806
18;105095;120820;108595
19;103788;118650;108150
20;102492;120666;107437
21;101188;127458;105927
22;101013;112911;103931
23;98592;121424;104765
24;98526;113558;103072
25;98399;110955;101933
26;96728;109840;100879
27;94757;112300;99283
28;93339;108983;98715
29;90290;111565;97153
30;90163;105470;95308
31;87550;105223;93286
32;88649;98029;91405
33;87980;108332;91099
34;87201;94803;88741
35;86971;100927;89238
36;86608;96740;88662
37;85860;97400;87591
38;84090;93676;87138
39;80935;97119;86584
40;80935;95903;85946
41;80166;93527;83047
42;79115;92334;82410
43;78979;90882;81515
44;77992;86403;80509
45;77689;85168;80257
46;77220;84660;78938
47;76170;84556;78241
48;75930;98717;78767
49;75365;87367;77902
50;74073;92626;78440
51;74015;88600;77876
52;72215;90007;76032
53;73697;82835;75275
54;72467;81494;74210
55;71182;81207;74089
56;70926;80177;73447
57;70608;79182;72620
58;70276;78049;72161
59;70276;77330;71374
60;69750;76317;71143
61;69750;75056;70932
62;69115;75891;71350
63;68514;77938;70815
64;68408;77424;70710
65;67894;75959;70051
66;67894;73674;69461
67;67499;75151;69132
68;67499;73233;68833
69;66982;75253;68498
70;66434;78159;68356
71;66420;75241;68287
72;66221;72156;67528
73;65491;72230;67395
74;65399;84079;67033
75;64773;74241;66802
76;64805;78589;67275
77;63886;82118;67847
78;63661;89809;67670
79;63197;81097;66668
80;62774;84462;66472
81;62326;83753;67910
82;61717;78411;65020
83;60499;79630;64475
84;60499;74923;64062
85;60081;81132;63796
86;60027;71616;62847
87;59764;66187;61004
88;59586;73202;60930
89;59510;68531;60972
90;59573;68743;61076
91;59473;65892;60661
92;58642;66706;60431
93;58542;65709;60178
94;58701;73308;60818
95;57367;64925;59695
96;57121;65921;59674
97;55873;63653;58111
98;55873;63931;57637
99;55873;63972;57588
100;55593;61286;56277
101;54922;69148;57147
102;54572;63202;56610
103;54326;62463;56288
104;53713;62112;56143
105;54026;60711;56118
106;53695;66270;55727
107;53644;65498;56146
108;53106;61406;55232
109;53106;61356;54420
110;53106;59217;54094
111;52504;59877;54293
112;52504;60334;53871
113;52504;59851;54100
114;52504;57626;53124
115;51527;59629;53342
116;51142;58528;53203
117;51213;58621;52702
118;51181;58659;52248
119;50921;57422;52410
120;50435;56903;51880
121;50281;57411;51871
122;50180;61416;51847
123;50180;56807;51793
124;49572;57876;51497
125;49737;56964;51191
126;49505;56664;50898
127;49295;56174;50540
128;48539;56922;50104
129;48906;56648;50158
130;48906;57415;50151
131;48906;55984;49923
132;48258;56296;49615
133;48258;55312;49527
134;48258;54208;48920
135;48244;54750;49071
136;48013;53703;48872
137;48013;55272;48957
138;47777;55204;49541
139;47603;54558;49048
140;47384;54621;49119
141;47367;57214;48924
142;46994;54857;48566
143;46994;53920;48919
144;46994;52563;48023
145;46845;54103;48124
146;46549;53994;47911
147;45516;53939;47502
148;46256;53202;47890
149;45918;52888;47442
150;45698;53759;47210
151;45336;56184;47393
152;45336;53332;47164
153;45022;52329;46484
154;45336;52418;46722
155;45336;52082;46478
156;45062;51148;46326
157;44588;50695;45827
158;44579;52089;45784
159;43744;51788;45520
160;43735;49605;45262
161;43632;49992;44849
162;43500;48626;44148
163;43266;50314;44266
164;42343;50643;44433
165;42853;53169;45221
166;42576;49823;44293
167;42423;56919;44692
168;42365;59199;45460
169;42365;60631;46036
170;42365;56743;44875
171;42365;60999;45404
172;42365;62275;44687
173;41875;56316;43454
174;41527;49306;42913
175;41300;48383;42797
176;41080;48131;42411
177;40952;51650;42217
178;40952;48130;42534
179;40704;47587;42229
180;40630;46303;41603
181;40453;47609;41426
182;40148;48039;41587
183;39292;58588;41573
184;39859;49408;41149
185;39292;47108;41102
186;38922;46803;40877
187;38863;44783;40185
188;38595;46147;40240
189;38384;46236;39505
190;38384;45717;39821
191;38380;44461;39242
192;38182;44166;39375
193;38013;44332;39472
194;38142;46091;39404
195;38142;44443;39390
196;38142;46046;39282
197;38142;44865;38828
198;37911;43725;38500
199;37911;44386;38734
200;37911;43303;38947
