1;147671;175112;160785
2;138268;166606;151901
3;139602;161130;148198
4;138423;155025;147112
5;137490;153450;143649
6;136228;148969;143297
7;135967;150791;143220
8;132856;146401;141641
9;133795;150940;142075
10;136053;152375;140979
11;132143;148403;140644
12;132915;149104;139793
13;128800;143529;136077
14;129058;141778;134939
15;129365;140046;133971
16;127328;142721;135190
17;126776;152803;133123
18;124353;148036;131666
19;124353;143212;131483
20;124761;141784;129785
21;124298;141990;130268
22;122953;138519;129012
23;122117;134406;126929
24;118177;134794;127017
25;118635;131017;125384
26;117770;128758;124411
27;117103;127776;123000
28;117192;129333;121368
29;116551;134077;121220
30;114105;129922;120311
31;113069;130111;119876
32;113077;125599;118888
33;110489;128255;117414
34;111076;126267;116548
35;101942;123609;114841
36;110410;127557;115809
37;110658;125815;114850
38;104240;122627;115008
39;108097;120399;113055
40;104266;120728;111952
41;104266;121804;112790
42;103070;119820;111971
43;102407;122153;109889
44;103744;117735;109282
45;103386;118335;108885
46;101108;116930;108172
47;103455;123451;108695
48;103561;114268;108019
49;101833;115204;107943
50;99944;112722;105762
51;102817;117903;107109
52;103146;117909;105905
53;101128;122287;106141
54;101128;115618;106165
55;101132;118879;105629
56;101688;112689;104609
57;99325;114259;103545
58;96938;112432;104528
59;99260;117545;105252
60;101281;114528;105362
61;100852;120853;106254
62;99985;113525;105975
63;100715;117455;107505
64;102417;115830;106857
65;101625;118158;107888
66;101331;119717;109338
67;101330;122973;107967
68;101965;116507;108034
69;101686;117302;106513
70;102239;121893;108981
71;102437;116943;106859
72;102444;116908;107295
73;102662;121307;107624
74;101908;117203;106634
75;103665;116306;107944
76;103665;114683;108110
77;102550;120797;107962
78;103317;114182;108183
79;103317;116839;107521
80;103317;113281;107288
81;101031;113972;108107
82;101971;113254;108020
83;99800;116837;107268
84;103177;114606;106093
85;101553;111817;106261
86;101553;120198;106496
87;101553;117491;107811
88;102132;115534;105835
89;99577;113951;106001
90;99577;115759;106308
91;102519;113965;106472
92;101266;119130;106027
93;99454;112893;104729
94;97887;111864;104786
95;98784;113155;103424
96;98851;111292;103573
97;97481;110507;102205
98;97959;111992;102765
99;97650;115850;103259
100;96241;114970;103576
101;98731;112570;103135
102;97585;115503;103588
103;95876;121427;102852
104;95323;112200;103489
105;96781;112987;101462
106;95615;113709;102109
107;96498;110831;101422
108;96573;110713;102625
109;96635;109444;101879
110;97176;116774;102939
111;97176;112342;103665
112;97598;111539;102508
113;95914;107165;103148
114;95840;110437;101617
115;97364;119495;101635
116;97364;106448;101549
117;96934;108016;102061
118;96597;114974;102581
119;96597;113529;102274
120;94282;112940;102640
121;96363;110958;102564
122;96709;113656;102534
123;95649;112332;102695
124;94886;111464;101499
125;95369;109033;100494
126;94053;111003;100431
127;95789;108742;99592
128;95789;105614;99277
129;95223;108890;98384
130;95748;107474;99507
131;91783;104122;99082
132;91783;108194;98412
133;91219;108823;97089
134;92869;105632;98539
135;92907;107463;97146
136;90384;105479;96984
137;90384;103549;96930
138;90384;111179;96896
139;91883;104610;96966
140;89836;106258;96884
141;89836;101841;96288
142;90001;104072;96883
143;90001;106112;96145
144;88252;106630;95306
145;89534;101273;94100
146;89534;103784;95020
147;87500;100194;93885
148;88039;109999;94089
149;87574;104317;94612
150;87311;99940;92405
151;86634;104084;92421
152;86409;98340;91199
153;84386;102905;91653
154;84386;100551;92868
155;86519;98319;91469
156;86217;99706;92871
157;86546;99564;92059
158;86546;100984;91975
159;85505;101498;91576
160;85387;103524;91334
161;85067;97890;92772
162;85067;99711;92085
163;84293;105290;91372
164;84321;110047;92230
165;84458;98295;91379
166;81309;99061;92319
167;81861;100046;89819
168;82060;100213;90231
169;81358;97965;88570
170;83892;94268;88905
171;83892;94371;88915
172;83892;98965;89439
173;83252;97004;88958
174;84793;98739;88737
175;86001;96198;89773
176;85418;103064;90189
177;85418;97573;90205
178;85238;101789;90909
179;84178;104390;91822
180;84178;98859;89962
181;85468;100432;90771
182;83870;98098;90512
183;85468;95605;90306
184;85595;96323;89650
185;86160;97081;91135
186;83869;98432;91303
187;83869;109865;89471
188;84542;97237;91110
189;83843;107070;91168
190;83685;96572;88901
191;85501;98120;89282
192;82224;100134;90297
193;82744;98045;90198
194;83849;105168;90336
195;84322;98767;91029
196;82695;95661;89653
197;82695;97919;90006
198;84438;100834;90790
199;84438;100713;90215
200;84438;106891;90292
1;146366;170448;159278
2;137868;166456;152746
3;139516;172067;150460
4;136053;160627;146745
5;128298;154004;142387
6;127708;150819;138949
7;124020;147294;134763
8;121575;145335;131057
9;121470;140270;126426
10;117413;138409;124624
11;116114;137952;122893
12;113784;140335;120854
13;107617;128563;118666
14;107617;132397;116709
15;103341;128555;114932
16;105022;126042;112835
17;105022;120897;112572
18;104432;120852;110157
19;103573;117476;108926
20;101791;117012;107906
21;102157;114898;106764
22;99254;114609;106299
23;93175;114242;105463
24;93175;116009;104368
25;92974;108900;100807
26;92360;112293;99336
27;90919;106867;97505
28;90919;103077;96214
29;90735;102837;94703
30;90316;102456;93728
31;90316;104735;93447
32;89040;100512;93095
33;88170;99188;92939
34;88638;100725;93061
35;87780;100396;91278
36;87829;99178;91911
37;86579;96949;90735
38;84473;99475;89877
39;84473;97898;89809
40;84135;94975;89030
41;84135;100428;88936
42;84135;97626;88449
43;83509;101072;87837
44;83718;95016;87788
45;83718;98003;87416
46;82787;98942;87013
47;81046;95187;86809
48;81046;101874;86444
49;79496;94702;86540
50;79035;101140;87005
51;77282;99281;85615
52;78747;92957;83956
53;78569;89688;82313
54;78747;93359;83564
55;78509;94763;83339
56;78561;94436;83192
57;78201;90194;83348
58;77806;91416;82421
59;76117;93401;82039
60;75137;88989;81670
61;75137;94554;81187
62;73187;94227;80196
63;72256;92544;79076
64;70874;87043;76950
65;70874;81533;76030
66;70335;84284;75455
67;70574;83803;75155
68;70574;85427;74463
69;71692;81943;74133
70;70387;80884;73768
71;70162;78601;73585
72;69121;82767;73365
73;69207;81747;72758
74;69121;78056;72087
75;68181;77125;71488
76;68181;77420;71029
77;66922;78458;70860
78;66338;74501;70173
79;66338;75636;69949
80;65899;73438;69496
81;65463;74123;68983
82;65463;77993;68557
83;65384;79086;68486
84;65153;74307;67755
85;64779;75018;67845
86;64360;75400;67578
87;64247;72957;67179
88;62327;72918;66559
89;61431;73732;65909
90;61861;72834;65376
91;60969;74804;65000
92;61672;70715;64589
93;61210;71836;63794
94;61210;68372;63303
95;60953;73215;63889
96;60216;73417;63388
97;59422;70321;63215
98;60216;70754;63473
99;60216;70680;62987
100;60147;69769;63312
101;60147;68475;62765
102;59426;69423;62360
103;59409;70193;62220
104;58646;72376;61837
105;58498;67582;61818
106;58449;66578;61296
107;58213;65983;60644
108;58130;65525;60589
109;58633;69657;61029
110;57713;68876;60898
111;57214;67848;60982
112;57214;66866;60081
113;57214;68066;59661
114;57214;65960;60216
115;57214;68472;59908
116;56680;67533;60028
117;56372;67876;59871
118;57017;67872;60210
119;57017;64249;59171
120;57017;68344;60122
121;57017;66488;59730
122;57017;68190;59679
123;57017;69670;59649
124;56611;66998;59113
125;56190;64580;58635
126;55932;63528;58468
127;55780;66344;58416
128;55490;64566;57951
129;54557;63704;57821
130;54392;63443;57308
131;54392;62649;57098
132;54392;65365;56774
133;54123;64043;56562
134;54123;63133;56226
135;53382;64805;56345
136;53543;63740;56394
137;53382;61147;56102
138;53382;64589;56128
139;53382;64950;56126
140;53281;64359;56327
141;52634;61128;55143
142;51891;62013;55079
143;52634;61745;55089
144;52634;61462;55027
145;52634;60993;54879
146;52000;60603;54992
147;52000;60722;55279
148;52000;62599;55032
149;52000;61063;55258
150;51492;63097;54338
151;51597;60864;54398
152;51840;60104;54018
153;51727;64083;53963
154;51266;58679;54146
155;51727;60698;53802
156;51795;60942;54360
157;51782;62582;53536
158;51356;58988;53655
159;51231;61854;53400
